,customer_name,review_date,item_title,item_link,item_rating,review_text
758,Anja,2021-12-08,"Breakfast boards for kids personalized, baby gift, wooden board kids, wooden board with engraving, vesper board kids, board kids",www.etsy.com/listing/959079937/breakfast-boards-for-kids-personalized?ref=shop_review,5 out of 5 stars,mit liebe hergestelltes Brettchen
759,Anja,2021-12-08,"Wooden board with engraving, breakfast board kids, kids spoon, baby gift, board bunny, personalized gift baby,vesper board kids",www.etsy.com/listing/932376212/wooden-board-with-engraving-breakfast?ref=shop_review,5 out of 5 stars,"ein wunderschönes Brett, mit liebe zum Detail"
760,Anja,2021-12-08,"Breakfast Board Children, Wooden Board with Engraving, Personalized Gift Baby, Wooden Board with Engraving, Baby Gift, Snack Board Child",www.etsy.com/listing/1058077802/breakfast-board-children-wooden-board?ref=shop_review,5 out of 5 stars,"mit liebe gemacht, wunderschönes Brett"
761,Anja,2021-12-08,"Breakfast Board Kids, Personalized Gift Baby, Wooden Board with Engraving, Baby Gift, Vesper Board Child",www.etsy.com/listing/1072037499/breakfast-board-kids-personalized-gift?ref=shop_review,5 out of 5 stars,"Ich finde es wunderschön, man sieht es ist mit liebe gemacht. immer wieder gern"
762,Alexandra,2021-12-08,"Board Personalized, Personalized Gift Baby, Baby Gift, Breakfast Board Personalized, Cutting Board Kids, Christmas",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,"Wunderschönes erstes Krümelbrett! Material wirkt hochwertig, ich bin gespannt, wie es sich im Einsatz macht!"
763,Lea,2021-12-08,"Lunch box personalized, lunch box children, lunch box, lunch box kindergarten, bread box personalized, lunch box children",www.etsy.com/listing/1070013536/lunch-box-personalized-lunch-box?ref=shop_review,4 out of 5 stars,
764,Inka,2021-12-08,"Recipe book, Gift Freudine, Cookbook, Gift Mom, Cookbook personalized, Gift Grandma, Cookbook Wood",www.etsy.com/listing/952239236/recipe-book-gift-freudine-cookbook-gift?ref=shop_review,5 out of 5 stars,Sehr schönes Buch! Ich finde die Idee klasse und verschenke dieses persönliche „Holzbuch“ an eine Freundin zu Weihnachten. Alles super!
765,Nicole,2021-12-08,"Board Personalized, Personalized Gift Baby, Baby Gift, Breakfast Board Personalized, Cutting Board Kids, Christmas",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,
766,König Denisa,2021-12-08,"Cookie tin Christmas, Personalized gifts, Christmas gift, Cookie box, Christmas gift for colleagues",www.etsy.com/listing/1089767486/cookie-tin-christmas-personalized-gifts?ref=shop_review,5 out of 5 stars,Sauber verarbeitet und durch die Personalisierung ein tolles Geschenk!
767,Stina,2021-12-08,"Lunch box personalized, Lunch box children, Lunch box stainless steel personalized, Personalized gifts, Lunch box kindergarten, Lunch box",www.etsy.com/listing/1027339542/lunch-box-personalized-lunch-box?ref=shop_review,5 out of 5 stars,
768,Isabel,2021-12-08,"Wooden board with engraving, breakfast board kids, kids spoon, baby gift, board bunny, personalized cutting board, vesper board",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,Sehr schönes Set. Genau wie abgebildet. Top!
769,Sabine,2021-12-08,"personalized breakfast board for children, board bear, snack board children, wooden board with engraving and name, board rabbit, fox ..",www.etsy.com/listing/963721530/personalized-breakfast-board-for?ref=shop_review,5 out of 5 stars,
770,Sabine,2021-12-08,"Breakfast Board Kids, Personalized Gift Baby, Wooden Board with Engraving, Baby Gift, Vesper Board Child",www.etsy.com/listing/1046449651/breakfast-board-kids-personalized-gift?ref=shop_review,5 out of 5 stars,
771,Sabine,2021-12-08,"Breakfast board personalized love gifts wood, wedding cutting board, wooden board, board wood with name love",www.etsy.com/listing/948298260/breakfast-board-personalized-love-gifts?ref=shop_review,5 out of 5 stars,"alles bestens, wunderschöne Brettchen,"
772,C,2021-12-08,"Wooden board with engraving, gift grandpa, bread board granny, gift dad, gift mom personalized, breakfast board, wooden board",www.etsy.com/listing/955566263/wooden-board-with-engraving-gift-grandpa?ref=shop_review,4 out of 5 stars,
773,C,2021-12-08,"Wooden board with engraving, gift grandpa, bread board granny, gift dad, gift mom personalized, breakfast board, wooden board",www.etsy.com/listing/955566263/wooden-board-with-engraving-gift-grandpa?ref=shop_review,4 out of 5 stars,
774,C,2021-12-08,"Board Personalized, Personalized Gift Baby, Baby Gift, Breakfast Board Personalized, Cutting Board Kids, Christmas",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,4 out of 5 stars,
775,Linda,2021-12-08,"Board Personalized, Personalized Gift Baby, Baby Gift, Breakfast Board Personalized, Cutting Board Kids, Christmas",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,4 out of 5 stars,
776,Miriam Kies,2021-12-08,"Board Personalized, Personalized Gift Baby, Baby Gift, Breakfast Board Personalized, Cutting Board Kids, Christmas",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,
777,jmarzolf1990,2021-12-08,"Wooden board with engraving, breakfast board kids, kids spoon, baby gift, board bunny, personalized gift baby,vesper board kids",www.etsy.com/listing/932376212/wooden-board-with-engraving-breakfast?ref=shop_review,5 out of 5 stars,
778,Feyme,2021-12-08,"Lunch box personalized, Lunch box children, Lunch box stainless steel personalized, Personalized gifts, Lunch box kindergarten, Lunch box",www.etsy.com/listing/1027339542/lunch-box-personalized-lunch-box?ref=shop_review,5 out of 5 stars,
779,Feyme,2021-12-08,"Personalized Gifts, Breakfast Board Personalized, Baby Gift, Board Personalized, Christmas Gift, Wooden Board",www.etsy.com/listing/1006900911/personalized-gifts-breakfast-board?ref=shop_review,5 out of 5 stars,
780,Natalie,2021-12-08,"Wooden board with engraving, Breakfast board children, Baby gift personalized, Board rabbit, Personalized cutting board, Snack board",www.etsy.com/listing/1052687483/wooden-board-with-engraving-breakfast?ref=shop_review,5 out of 5 stars,
781,Katharina,2021-12-08,"Personalized Gifts, Breakfast Board Personalized, Baby Gift, Board Personalized, Christmas Gift, Wooden Board",www.etsy.com/listing/1006900911/personalized-gifts-breakfast-board?ref=shop_review,5 out of 5 stars,Vielen Dank für das schöne Brettchen - da wird sich der Kleine sicherlich freuen :)
782,Melanie,2021-12-08,"Advent calendar to fill, Advent calendar personalized, Advent calendar children, Personalized Advent calendar, Advent pendant",www.etsy.com/listing/1110214173/advent-calendar-to-fill-advent-calendar?ref=shop_review,5 out of 5 stars,Einfach wunderschön und super Qualität
783,Sophia,2021-12-08,"Dad Gift Christmas, Dad Gift Personalized, Definition Dad, Lunch Box Stainless Steel Personalized, Gift Dad",www.etsy.com/listing/1106041860/dad-gift-christmas-dad-gift-personalized?ref=shop_review,5 out of 5 stars,
784,Carola,2021-12-08,"Board Personalized, Personalized Gift Baby, Baby Gift, Breakfast Board Personalized, Cutting Board Kids, Christmas",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,
785,Katharina,2021-12-08,"Board Personalized, Personalized Gift Baby, Baby Gift, Breakfast Board Personalized, Cutting Board Kids, Christmas",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,
786,Sarah,2021-12-08,"Baby gift personalized, Breakfast board children, Personalized gifts for birth, Boards, Baby gift",www.etsy.com/listing/1015110580/baby-gift-personalized-breakfast-board?ref=shop_review,5 out of 5 stars,Mit ganz viel Liebe hergestellt. Tausend Dank für dieses süße Bettchen ❤️
787,Katharina,2021-12-08,"personalized breakfast board for children, board bear, snack board children, wooden board with engraving and name, board rabbit, fox ..",www.etsy.com/listing/939877671/personalized-breakfast-board-for?ref=shop_review,5 out of 5 stars,
788,Katharina,2021-12-08,"Bread tin personalized, bread tin kids, personalized gift, nursery bread tin, stainless steel bread box, lunchbox name",www.etsy.com/listing/1005377700/bread-tin-personalized-bread-tin-kids?ref=shop_review,5 out of 5 stars,"Mega schön, verschluss geht sehr einfach."
789,Linda,2021-12-08,"Memory Box Baby, Baby Gift Birth, Birth Gift Personalized, Baby Gift, Souvenir Box Baby, Gift Baptism",www.etsy.com/listing/998878393/memory-box-baby-baby-gift-birth-birth?ref=shop_review,5 out of 5 stars,
790,Linda,2021-12-08,"Memory Box Baby, Baby Gift Birth, Birth Gift Personalized, Baby Gift, Souvenir Box Baby, Gift Baptism",www.etsy.com/listing/998878393/memory-box-baby-baby-gift-birth-birth?ref=shop_review,5 out of 5 stars,
791,Caro,2021-12-08,"Wooden board with engraving, breakfast board kids, kids spoon, baby gift, board bunny, personalized gift baby,vesper board kids",www.etsy.com/listing/932376212/wooden-board-with-engraving-breakfast?ref=shop_review,5 out of 5 stars,
792,Tanja,2021-12-08,"XXL lunch box personalized, lunch box children, stainless steel lunch box, lunch box with name, Christmas gift, Personalized lunch box",www.etsy.com/listing/1031900408/xxl-lunch-box-personalized-lunch-box?ref=shop_review,5 out of 5 stars,
793,Katja,2021-12-07,"Board Personalized, Personalized Gift Baby, Baby Gift, Breakfast Board Personalized, Cutting Board Kids, Christmas",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,
794,Sina,2021-12-07,"Wooden board with engraving, breakfast board kids, kids spoon, baby gift, board bunny, personalized gift baby,vesper board kids",www.etsy.com/listing/932376212/wooden-board-with-engraving-breakfast?ref=shop_review,5 out of 5 stars,"Tolles Produkt, sehr zufrieden. Vielen Dank 😊"
795,Linda,2021-12-07,"personalized breakfast board for children, board bear, snack board children, wooden board with engraving and name, board rabbit, fox ..",www.etsy.com/listing/963725604/personalized-breakfast-board-for?ref=shop_review,5 out of 5 stars,
796,petrakuestner,2021-12-07,"Breakfast board personalized, Advent calendar personalized, Personalized gift baby, Wooden board, Boards children",www.etsy.com/listing/1077572930/breakfast-board-personalized-advent?ref=shop_review,5 out of 5 stars,"Vielen Dank für dass tolle Brett, hier krümelt Leni😋 
Eine liebevolle Arbeit. Ich Empfehle Dich weiter.🌺"
797,Nadja,2021-12-07,"Board Personalized, Personalized Gift Baby, Baby Gift, Breakfast Board Personalized, Cutting Board Kids, Christmas",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,Total Liebevoll verpackt und tolle Qualität :)
798,Annika,2021-12-07,"Cookie Tin, Personalized Gifts, Christmas Gift Mom, Cookie Tin, Christmas Gift for Colleagues",www.etsy.com/listing/1103699523/cookie-tin-personalized-gifts-christmas?ref=shop_review,5 out of 5 stars,"Wunderschöne Keksdose! 
Schnelle Lieferung und liebevoll verpackt! 
Lieben Dank!"
799,Marie,2021-12-07,"Board Personalized, Personalized Gift Baby, Baby Gift, Breakfast Board Personalized, Cutting Board Kids, Christmas",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,
800,Marie,2021-12-07,"Board Personalized, Personalized Gift Baby, Baby Gift, Breakfast Board Personalized, Cutting Board Kids, Christmas",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,
801,Jörn,2021-12-07,"Cookie tin Christmas, Personalized gifts, Christmas gift, Cookie box, Christmas gift for colleagues",www.etsy.com/listing/1089767486/cookie-tin-christmas-personalized-gifts?ref=shop_review,5 out of 5 stars,Einfach klasse! Ich bin absolut begeistert. Alle meine Wünsche perfekt umgesetzt und sogar noch ganz lieb eingepackt. Ich habe gleich 5 Keksdosen bestellt und würde jederzeit wieder bestellen. Vielen Dank!
802,Katrin,2021-12-07,"XXL lunch box personalized, lunch box children, stainless steel lunch box, lunch box with name, Christmas gift, Personalized lunch box",www.etsy.com/listing/1045853315/xxl-lunch-box-personalized-lunch-box?ref=shop_review,5 out of 5 stars,Sehr schöne Dose. Geht auf individuelle Wünsche ein. Die Dose lässt sich allerdings schwer öffnen.
803,Katharina,2021-12-07,"Cookie Tin, Personalized Gifts, Christmas Gift Mom, Cookie Tin, Christmas Gift for Colleagues",www.etsy.com/listing/1103699523/cookie-tin-personalized-gifts-christmas?ref=shop_review,5 out of 5 stars,"Sehr schöne und hochwertige Keksdose! Auf Anfrage wurde die Dose individuell nach eigenen Wünschen gestaltet. Sehr nette Kommunikation, schnelle Bearbeitung und zügiger Versand."
804,Janine,2021-12-07,"Baby gift personalized, Breakfast board children, Personalized gifts for birth, Boards, Baby gift",www.etsy.com/listing/1015110580/baby-gift-personalized-breakfast-board?ref=shop_review,5 out of 5 stars,"Sieht echt toll aus, nur hat es eine ganze Weile gedauert bis es angekommen ist."
805,Diana,2021-12-07,"Personalized Gifts, Breakfast Board Personalized, Baby Gift, Board Personalized, Christmas Gift, Wooden Board",www.etsy.com/listing/1006900911/personalized-gifts-breakfast-board?ref=shop_review,5 out of 5 stars,
806,Kathi,2021-12-07,"Wooden board personalized, cutting board personalized, baby gift, gift birth, breakfast board personalized, wooden board round",www.etsy.com/listing/1028028812/wooden-board-personalized-cutting-board?ref=shop_review,5 out of 5 stars,"Ich habe zwei Brettchen für meine Nichten bestellt und bin begeistert. Wunderschöne Arbeit, liebevoll verpackt und schnelle, reibungslose Abwicklung! Werde gern wieder bestellen."
