,target_id,total_sales,difference,monthly_sales,item_link_x,total_number_of_comments,average_comments_permonth,total_number_of_reviews,average_reviews_permonth
0,1001542023,14,0,inf,https://www.etsy.com/listing/1001542023/drinking-horn-with-laced-holder-04-h-tu?ref=shop_review,3,inf,4,inf
1,1001542199,4,2,2.0,https://www.etsy.com/listing/1001542199/chain-hook-extra-small-07-schmu-ha-0-g1?ref=shop_review,1,0.5,2,1.0
2,1002232225,3,7,0.42857142857142855,https://www.etsy.com/listing/1002232225/medieval-cutlery-set-with-torsion-16-be?ref=shop_review,1,0.14285714285714285,1,0.14285714285714285
3,1004021147,2,1,2.0,https://www.etsy.com/listing/1004021147/horn-with-holder-mount-tribal-04-h-ni-kk?ref=shop_review,2,2.0,2,2.0
4,1005944227,2,7,0.2857142857142857,https://www.etsy.com/listing/1005944227/medieval-skirt-chaser-embossed-04?ref=shop_review,1,0.14285714285714285,1,0.14285714285714285
5,1006632467,1,1,1.0,https://www.etsy.com/listing/1006632467/knife-handle-multi-layer-scantling-black?ref=shop_review,1,1.0,1,1.0
6,1006714077,5,4,1.25,https://www.etsy.com/listing/1006714077/medieval-belt-bag-buckle-clasp?ref=shop_review,1,0.25,2,0.5
7,1008388941,1,2,0.5,https://www.etsy.com/listing/1008388941/viking-oval-brooch-from-truso-07-ov-0?ref=shop_review,1,0.5,1,0.5
8,1013058626,1,5,0.2,https://www.etsy.com/listing/1013058626/viking-bead-no-b14-hole-4-mm-07-bea-14?ref=shop_review,1,0.2,1,0.2
9,1016197996,6,3,2.0,https://www.etsy.com/listing/1016197996/fingerring-foremal-07-ring-fore-g2-d-i-2?ref=shop_review,1,0.3333333333333333,3,1.0
10,1016198144,13,0,inf,https://www.etsy.com/listing/1016198144/viking-finger-ring-with-runes-07-ring?ref=shop_review,3,inf,4,inf
11,1016198244,3,5,0.6,https://www.etsy.com/listing/1016198244/finger-ring-thorleif-07-ring-thorleif-g2?ref=shop_review,1,0.2,1,0.2
12,1016209078,18,5,3.6,https://www.etsy.com/listing/1016209078/carbon-knife-blade-medium-02?ref=shop_review,1,0.2,1,0.2
13,1018246640,8,2,4.0,https://www.etsy.com/listing/1018246640/medieval-acorn-button-06-button-eich-g1?ref=shop_review,1,0.5,1,0.5
14,1020533850,3,1,3.0,https://www.etsy.com/listing/1020533850/viking-bead-no-b6-hole-4-mm-07-bea-06-n3?ref=shop_review,2,2.0,2,2.0
15,1020534156,4,4,1.0,https://www.etsy.com/listing/1020534156/viking-bead-no-w1-hole-5-mm-07-wei-01-n3?ref=shop_review,1,0.25,1,0.25
16,1023060588,5,2,2.5,https://www.etsy.com/listing/1023060588/viking-earrings-guldgubbe-07-or-gugu-g2?ref=shop_review,1,0.5,1,0.5
17,1023060654,2,1,2.0,https://www.etsy.com/listing/1023060654/viking-earring-hugin-pair-07-or-hugin-g2?ref=shop_review,1,1.0,1,1.0
18,1023060730,1,1,1.0,https://www.etsy.com/listing/1023060730/viking-earrings-novgorod-07-or-nowgo-g2?ref=shop_review,1,1.0,1,1.0
19,1023622326,6,0,inf,https://www.etsy.com/listing/1023622326/small-viking-brooch-in-jelling-style-07?ref=shop_review,1,inf,2,inf
20,1023630632,5,4,1.25,https://www.etsy.com/listing/1023630632/viking-beard-bead-wolfs-head-9-mm-hole?ref=shop_review,2,0.5,3,0.75
21,1023630876,6,1,6.0,https://www.etsy.com/listing/1023630876/thors-hammer-of-odeshog-0-th-oedhoe-2-g1?ref=shop_review,1,1.0,1,1.0
22,1023687720,3,2,1.5,https://www.etsy.com/listing/1023687720/ixworth-cross-0-ixworth-cross-g1-b-10?ref=shop_review,1,0.5,1,0.5
23,1023687928,3,1,3.0,https://www.etsy.com/listing/1023687928/embraided-viking-bracelet-07-ar-wik?ref=shop_review,1,1.0,1,1.0
24,1027004975,3,2,1.5,https://www.etsy.com/listing/1027004975/viking-bead-no-p1-hole-3-mm-07-per-01-n3?ref=shop_review,1,0.5,2,1.0
25,1027035563,5,0,inf,https://www.etsy.com/listing/1027035563/viking-bead-no-b5-hole-4-mm-07-bea-05-n3?ref=shop_review,2,inf,2,inf
26,1027302412,7,4,1.75,https://www.etsy.com/listing/1027302412/viking-finger-ring-fossi-07-ring-fossig1?ref=shop_review,2,0.5,2,0.5
27,1027814994,1,2,0.5,https://www.etsy.com/listing/1027814994/medieval-lily-mount-s-08-ma-1-lilie-ma2?ref=shop_review,1,0.5,1,0.5
28,1027815102,2,1,2.0,https://www.etsy.com/listing/1027815102/celtic-mount-triad-xs-08-ce-0-dreikn-m2?ref=shop_review,1,1.0,1,1.0
29,1027815144,3,0,inf,https://www.etsy.com/listing/1027815144/spiral-mount-xs-08-ce-0-spirale-m2-a-11?ref=shop_review,2,inf,3,inf
30,1027815520,13,0,inf,https://www.etsy.com/listing/1027815520/wolf-head-hook-fastener-06-wkh-m3-b-4?ref=shop_review,2,inf,3,inf
31,1027815662,3,2,1.5,https://www.etsy.com/listing/1027815662/iron-age-knife-with-food-pricker-02-m-ez?ref=shop_review,1,0.5,1,0.5
32,1027815784,3,4,0.75,https://www.etsy.com/listing/1027815784/viking-leather-cord-wolf-head-65-07-lk?ref=shop_review,1,0.25,1,0.25
33,1029239764,2,5,0.4,https://www.etsy.com/listing/1029239764/baltic-viking-bangle-07-ar-balt-n2-a-56?ref=shop_review,2,0.4,2,0.4
34,1029239802,3,4,0.75,https://www.etsy.com/listing/1029239802/viking-upper-arm-ring-hedeby-07-oar-hait?ref=shop_review,1,0.25,1,0.25
35,1029239926,9,0,inf,https://www.etsy.com/listing/1029239926/viking-sword-chape-hedeby-07-ob-haithabu?ref=shop_review,4,inf,4,inf
36,1029621895,7,3,2.3333333333333335,https://www.etsy.com/listing/1029621895/finger-ring-himlingoje-07-ring-himling?ref=shop_review,1,0.3333333333333333,1,0.3333333333333333
37,1029668763,42,4,10.5,https://www.etsy.com/listing/1029668763/bone-needle-for-nalbinding-17-nabi?ref=shop_review,6,1.5,8,2.0
38,1030154523,27,4,6.75,https://www.etsy.com/listing/1030154523/medieval-blowing-horn-with-mouth-piece?ref=shop_review,7,1.75,7,1.75
39,1030159593,8,4,2.0,https://www.etsy.com/listing/1030159593/early-medieval-knife-02-m-fm-1?ref=shop_review,3,0.75,4,1.0
40,1030165901,2,1,2.0,https://www.etsy.com/listing/1030165901/magyaric-finger-ring-zamardi-07-ring?ref=shop_review,1,1.0,1,1.0
41,1030166143,6,1,6.0,https://www.etsy.com/listing/1030166143/viking-finger-ring-birka-07-ring-birka?ref=shop_review,1,1.0,1,1.0
42,1030166349,5,3,1.6666666666666667,https://www.etsy.com/listing/1030166349/flat-viking-finger-ring-from-nowgorod-07?ref=shop_review,1,0.3333333333333333,2,0.6666666666666666
43,1032791561,3,3,1.0,https://www.etsy.com/listing/1032791561/viking-belt-3-cm-strap-end-studs-10-wik?ref=shop_review,1,0.3333333333333333,1,0.3333333333333333
44,1034494287,3,5,0.6,https://www.etsy.com/listing/1034494287/viking-bead-no-p6-hole-3-mm-07-per-06-n3?ref=shop_review,1,0.2,2,0.4
45,1034525835,8,4,2.0,https://www.etsy.com/listing/1034525835/viking-bead-no-b1-hole-4-mm-07-bea-02-n3?ref=shop_review,2,0.5,2,0.5
46,1034872720,10,4,2.5,https://www.etsy.com/listing/1034872720/medieval-houppelande-belt-55-cm-with?ref=shop_review,4,1.0,4,1.0
47,1036472647,12,0,inf,https://www.etsy.com/listing/1036472647/10-x-medieval-hook-and-eye-fastener-06?ref=shop_review,2,inf,3,inf
48,1036861482,11,1,11.0,https://www.etsy.com/listing/1036861482/round-hard-leather-purse-large-01-ru?ref=shop_review,1,1.0,1,1.0
49,1037017911,1,2,0.5,https://www.etsy.com/listing/1037017911/medieval-earrings-trewhiddle-07-or-trew?ref=shop_review,1,0.5,1,0.5
50,1037582913,13,0,inf,https://www.etsy.com/listing/1037582913/medieval-dragon-brooch-07-br-dragon-n1-c?ref=shop_review,3,inf,4,inf
51,1037591635,4,0,inf,https://www.etsy.com/listing/1037591635/viking-key-from-denmark-0-wik-schl-g1-d?ref=shop_review,2,inf,3,inf
52,1037648641,6,4,1.5,https://www.etsy.com/listing/1037648641/twisted-viking-bracelet-haelsingland-07?ref=shop_review,3,0.75,3,0.75
53,1040662287,8,0,inf,https://www.etsy.com/listing/1040662287/leather-barrette-fan-pin-mount-06-hs-3?ref=shop_review,3,inf,3,inf
54,1040662341,3,4,0.75,https://www.etsy.com/listing/1040662341/medieval-leather-barrette-bar-pin-06-hs?ref=shop_review,1,0.25,3,0.75
55,1041262411,4,0,inf,https://www.etsy.com/listing/1041262411/medieval-ring-brooch-medium-07-fue-frank?ref=shop_review,2,inf,2,inf
56,1043413370,5,3,1.6666666666666667,https://www.etsy.com/listing/1043413370/viking-leather-belt-gokstad-4-cm-10-wik?ref=shop_review,1,0.3333333333333333,1,0.3333333333333333
57,1043432632,6,4,1.5,https://www.etsy.com/listing/1043432632/strap-end-gokstad-4-cm-09-wi-en-4c-m2-b?ref=shop_review,2,0.5,3,0.75
58,1043471646,4,0,inf,https://www.etsy.com/listing/1043471646/viking-hair-pin-oseberg-08-haar-oseberg?ref=shop_review,1,inf,1,inf
59,1043774205,3,4,0.75,https://www.etsy.com/listing/1043774205/viking-ear-ring-gotland-sphere-07-or-sph?ref=shop_review,1,0.25,3,0.75
60,1050244981,16,4,4.0,https://www.etsy.com/listing/1050244981/round-hard-leather-purse-small-01-ru?ref=shop_review,3,0.75,3,0.75
61,1051290763,9,0,inf,https://www.etsy.com/listing/1051290763/roman-leather-belt-3-cm-10-roem-k-3a?ref=shop_review,1,inf,2,inf
62,1051386371,1,2,0.5,https://www.etsy.com/listing/1051386371/annular-brooch-fuchsenhof-07-fue-fuchs?ref=shop_review,1,0.5,1,0.5
63,1051386405,2,2,1.0,https://www.etsy.com/listing/1051386405/annular-brooch-of-the-eva-of-reims-07?ref=shop_review,1,0.5,1,0.5
64,1051386463,5,2,2.5,https://www.etsy.com/listing/1051386463/large-annular-brooch-replica-07-fue-gro?ref=shop_review,2,1.0,2,1.0
65,1051386523,7,1,7.0,https://www.etsy.com/listing/1051386523/forged-medieval-s-hook-twisted-16-s?ref=shop_review,1,1.0,1,1.0
66,1051391557,3,1,3.0,https://www.etsy.com/listing/1051391557/twisted-viking-bracelet-wolf-head-07?ref=shop_review,1,1.0,1,1.0
67,1051395115,1,2,0.5,https://www.etsy.com/listing/1051395115/viking-bracelet-oseberg-07-cord-3-wiesel?ref=shop_review,1,0.5,1,0.5
68,1054772772,3,2,1.5,https://www.etsy.com/listing/1054772772/viking-belt-strap-end-mounts-3-cm-10-wik?ref=shop_review,1,0.5,1,0.5
69,1055412744,3,2,1.5,https://www.etsy.com/listing/1055412744/viking-ear-ring-gotland-sphere?ref=shop_review,1,0.5,1,0.5
70,1055965048,5,3,1.6666666666666667,https://www.etsy.com/listing/1055965048/viking-leather-bracelet-oseberg?ref=shop_review,1,0.3333333333333333,1,0.3333333333333333
71,1067222841,3,0,inf,https://www.etsy.com/listing/1067222841/chain-hook-small-07-schmu-ha-1-g1-a-9?ref=shop_review,1,inf,2,inf
72,1070441993,2,2,1.0,https://www.etsy.com/listing/1070441993/stave-chain-with-omega-hook-07-fike?ref=shop_review,1,0.5,1,0.5
73,1070527026,1,0,inf,https://www.etsy.com/listing/1070527026/leather-shoulder-strap?ref=shop_review,1,inf,1,inf
74,1079207014,4,1,4.0,https://www.etsy.com/listing/1079207014/small-twisted-wall-hook-16-hak-tord-1-h1?ref=shop_review,1,1.0,1,1.0
75,1079899736,1,0,inf,https://www.etsy.com/listing/1079899736/viking-strap-distributor-set-kopparsvik?ref=shop_review,1,inf,1,inf
76,1079899898,8,0,inf,https://www.etsy.com/listing/1079899898/merovingian-rosette-brooch-07-br-ros-bo?ref=shop_review,1,inf,2,inf
77,1082685444,1,1,1.0,https://www.etsy.com/listing/1082685444/medieval-styled-nail-short-16-nagel-mg-1?ref=shop_review,1,1.0,1,1.0
78,1093140455,7,0,inf,https://www.etsy.com/listing/1093140455/roman-bone-spoon-simple-17-knl-rom-1-h8?ref=shop_review,1,inf,2,inf
79,1093140587,5,0,inf,https://www.etsy.com/listing/1093140587/anglo-saxon-seax-blade-carbon-steel-02?ref=shop_review,1,inf,2,inf
80,1093830729,3,1,3.0,https://www.etsy.com/listing/1093830729/amulet-vendel-warrior-0-torslunda-g1-b-5?ref=shop_review,1,1.0,1,1.0
81,1094942344,1,1,1.0,https://www.etsy.com/listing/1094942344/viking-stud-chernigov-with-ring-08-zn?ref=shop_review,1,1.0,1,1.0
82,1094942464,1,0,inf,https://www.etsy.com/listing/1094942464/viking-bead-no-b3-hole-4-mm-07-bea-03-n3?ref=shop_review,1,inf,1,inf
83,1094942518,1,0,inf,https://www.etsy.com/listing/1094942518/viking-bead-no-b4-hole-4-mm-07-bea-04-n3?ref=shop_review,1,inf,1,inf
84,1094990806,3,0,inf,https://www.etsy.com/listing/1094990806/fire-basket-arrowhead-02-ps-brand-h1-a-6?ref=shop_review,1,inf,1,inf
85,1096249252,4,0,inf,https://www.etsy.com/listing/1096249252/earring-celtic-heart-pair-07-or-2-herz?ref=shop_review,1,inf,1,inf
86,1099625064,9,0,inf,https://www.etsy.com/listing/1099625064/demountable-tripod-16-db-aufsatz-h1-d-5?ref=shop_review,1,inf,1,inf
87,1101330379,2,0,inf,https://www.etsy.com/listing/1101330379/viking-belt-stud-with-face-08-zn-karos?ref=shop_review,1,inf,1,inf
88,1103329852,2,0,inf,https://www.etsy.com/listing/1103329852/viking-knife-blade-small-02-messerklinge?ref=shop_review,1,inf,1,inf
89,1108879643,1,0,inf,https://www.etsy.com/listing/1108879643/temple-rings-with-torsion-as-earrings-07?ref=shop_review,1,inf,1,inf
90,1113557629,2,0,inf,https://www.etsy.com/listing/1113557629/iron-ring-with-torsion-16-db-ring-h1-c-3?ref=shop_review,1,inf,1,inf
91,1113557743,2,0,inf,https://www.etsy.com/listing/1113557743/medieval-fire-chain-16-keke-tord-h1-c-3?ref=shop_review,1,inf,1,inf
92,1113572923,4,0,inf,https://www.etsy.com/listing/1113572923/patera-frying-pan-of-the-roman?ref=shop_review,1,inf,1,inf
93,1117265503,16,0,inf,https://www.etsy.com/listing/1117265503/carbon-steel-knife-blade-pointy-02?ref=shop_review,2,inf,3,inf
94,1118662395,18,0,inf,https://www.etsy.com/listing/1118662395/phallus-pendant-with-wings-0-flyphal-g1?ref=shop_review,4,inf,4,inf
95,168473617,52,64,0.8125,https://www.etsy.com/listing/168473617/thors-hammer-buckle-for-4-cm-wide-belts?ref=shop_review,9,0.140625,10,0.15625
96,172162354,17,68,0.25,https://www.etsy.com/listing/172162354/buckle-celtic-dogs-09-buck-4-hu-g1-i-6?ref=shop_review,4,0.058823529411764705,4,0.058823529411764705
97,172162425,67,5,13.4,https://www.etsy.com/listing/172162425/viking-belt-set-for-4-cm-wide-belts-09?ref=shop_review,12,2.4,19,3.8
98,172165088,9,80,0.1125,https://www.etsy.com/listing/172165088/buckle-with-celtic-triad-for-4-cm-belts?ref=shop_review,1,0.0125,2,0.025
99,172167125,16,1,16.0,https://www.etsy.com/listing/172167125/buckle-with-celtic-knotwork-09-buck-4-kk?ref=shop_review,3,3.0,5,5.0
100,172178283,39,70,0.5571428571428572,https://www.etsy.com/listing/172178283/belt-buckle-with-medieval-arabesque-09?ref=shop_review,5,0.07142857142857142,7,0.1
101,172208358,11,96,0.11458333333333333,https://www.etsy.com/listing/172208358/germanic-buckle-for-3-cm-wide-belts-09?ref=shop_review,5,0.052083333333333336,5,0.052083333333333336
102,172208878,18,44,0.4090909090909091,https://www.etsy.com/listing/172208878/buckle-with-celtic-dogs-09-buck-3-hu?ref=shop_review,3,0.06818181818181818,3,0.06818181818181818
103,172223165,45,8,5.625,https://www.etsy.com/listing/172223165/buckle-with-the-midgard-serpent-09-buck?ref=shop_review,4,0.5,9,1.125
104,172223303,11,8,1.375,https://www.etsy.com/listing/172223303/buckle-pitney-09-buck-3-pi-g1-i-9?ref=shop_review,5,0.625,5,0.625
105,172223579,22,8,2.75,https://www.etsy.com/listing/172223579/viking-style-buckle-with-dragon-motif-09?ref=shop_review,8,1.0,8,1.0
106,172235836,33,76,0.4342105263157895,https://www.etsy.com/listing/172235836/viking-brooch-in-borre-style-07-br-3?ref=shop_review,8,0.10526315789473684,12,0.15789473684210525
107,172249229,54,68,0.7941176470588235,https://www.etsy.com/listing/172249229/pitney-brooch-replica-07-br-2-pitney-n1?ref=shop_review,8,0.11764705882352941,12,0.17647058823529413
108,172265838,52,40,1.3,https://www.etsy.com/listing/172265838/brooch-from-lindholm-hoeje-07-br?ref=shop_review,10,0.25,19,0.475
109,172267606,62,44,1.4090909090909092,https://www.etsy.com/listing/172267606/cloak-pin-from-hedeby-07-gew-haith-n1-b?ref=shop_review,16,0.36363636363636365,20,0.45454545454545453
110,172268750,25,28,0.8928571428571429,https://www.etsy.com/listing/172268750/replica-of-a-medieval-fuerspan-brooch-07?ref=shop_review,8,0.2857142857142857,9,0.32142857142857145
111,172274492,48,92,0.5217391304347826,https://www.etsy.com/listing/172274492/replica-of-a-viking-brooch-from-birka-07?ref=shop_review,10,0.10869565217391304,11,0.11956521739130435
112,172280083,39,10,3.9,https://www.etsy.com/listing/172280083/trollaskogur-brooch-replica-07-br-trolla?ref=shop_review,10,1.0,15,1.5
113,172293963,86,8,10.75,https://www.etsy.com/listing/172293963/viking-age-oval-brooch-tortoise-brooch?ref=shop_review,18,2.25,25,3.125
114,172883414,55,56,0.9821428571428571,https://www.etsy.com/listing/172883414/mjoelnir-pendant-thors-hammer-00-thor?ref=shop_review,15,0.26785714285714285,17,0.30357142857142855
115,172885812,27,48,0.5625,https://www.etsy.com/listing/172885812/thors-hammer-with-wolf-cross-00?ref=shop_review,4,0.08333333333333333,4,0.08333333333333333
116,172886976,131,20,6.55,https://www.etsy.com/listing/172886976/roman-fascinum-amulet-phallus-pendant-00?ref=shop_review,18,0.9,26,1.3
117,172889446,71,68,1.0441176470588236,https://www.etsy.com/listing/172889446/dragon-head-pendant-00-drachenkopf-4?ref=shop_review,12,0.17647058823529413,20,0.29411764705882354
118,172901591,8,80,0.1,https://www.etsy.com/listing/172901591/bull-skull-pendant-taurus-amulett-00?ref=shop_review,1,0.0125,3,0.0375
119,173014800,139,68,2.0441176470588234,https://www.etsy.com/listing/173014800/viking-pendant-with-the-midgard-serpent?ref=shop_review,18,0.2647058823529412,29,0.4264705882352941
120,173015318,165,68,2.426470588235294,https://www.etsy.com/listing/173015318/odin-amulet-in-the-style-of-the-viking?ref=shop_review,25,0.36764705882352944,35,0.5147058823529411
121,173027357,17,8,2.125,https://www.etsy.com/listing/173027357/scallop-pendant-pilgrim-badge-00-jako?ref=shop_review,1,0.125,4,0.5
122,173042438,23,28,0.8214285714285714,https://www.etsy.com/listing/173042438/viking-pendant-from-gnezdovo-00-wik?ref=shop_review,6,0.21428571428571427,9,0.32142857142857145
123,173054944,50,52,0.9615384615384616,https://www.etsy.com/listing/173054944/forged-hinge-in-the-style-of-the-middle?ref=shop_review,5,0.09615384615384616,9,0.17307692307692307
124,173056923,22,11,2.0,https://www.etsy.com/listing/173056923/viking-pendant-sword-chape-00-ortband-3?ref=shop_review,2,0.18181818181818182,2,0.18181818181818182
125,173061005,37,4,9.25,https://www.etsy.com/listing/173061005/hand-forged-medieval-roast-fork-16-braga?ref=shop_review,9,2.25,13,3.25
126,173062194,129,68,1.8970588235294117,https://www.etsy.com/listing/173062194/hand-forged-celtic-knife-large-02-m-rk-3?ref=shop_review,17,0.25,24,0.35294117647058826
127,173071335,38,8,4.75,https://www.etsy.com/listing/173071335/s-shaped-kitchen-hook-16-s-haken-2?ref=shop_review,5,0.625,6,0.75
128,173072915,136,68,2.0,https://www.etsy.com/listing/173072915/celtic-knife-in-medium-size-02-m-rk-2?ref=shop_review,17,0.25,26,0.38235294117647056
129,173076445,29,76,0.3815789473684211,https://www.etsy.com/listing/173076445/germanic-knife-02-m-ez-2?ref=shop_review,8,0.10526315789473684,9,0.11842105263157894
130,177769316,9,44,0.20454545454545456,https://www.etsy.com/listing/177769316/blunt-spearhead-02-speer-2-stum?ref=shop_review,1,0.022727272727272728,2,0.045454545454545456
131,179462490,32,44,0.7272727272727273,https://www.etsy.com/listing/179462490/viking-penannular-ring-brooch-replica-07?ref=shop_review,5,0.11363636363636363,11,0.25
132,179939814,172,80,2.15,https://www.etsy.com/listing/179939814/ringerike-belt-fittings-set-3-cm-strap?ref=shop_review,30,0.375,48,0.6
133,179941213,30,72,0.4166666666666667,https://www.etsy.com/listing/179941213/damascus-knife-blade-in-20-cm-length-02?ref=shop_review,7,0.09722222222222222,10,0.1388888888888889
134,179949931,12,47,0.2553191489361702,https://www.etsy.com/listing/179949931/knife-blade-made-from-real-damascus?ref=shop_review,3,0.06382978723404255,3,0.06382978723404255
135,181253414,21,76,0.27631578947368424,https://www.etsy.com/listing/181253414/medieval-spoon-replica-from-rodewisch-14?ref=shop_review,5,0.06578947368421052,6,0.07894736842105263
136,181265973,5,56,0.08928571428571429,https://www.etsy.com/listing/181265973/medieval-spoon-14-loffel-konstanz?ref=shop_review,3,0.05357142857142857,3,0.05357142857142857
137,181266713,9,66,0.13636363636363635,https://www.etsy.com/listing/181266713/medieval-spoon-from-chateau-de-chillon?ref=shop_review,1,0.015151515151515152,1,0.015151515151515152
138,181366086,23,68,0.3382352941176471,https://www.etsy.com/listing/181366086/sutton-ho-style-luxury-belt-fastener-5?ref=shop_review,2,0.029411764705882353,5,0.07352941176470588
139,181368724,41,16,2.5625,https://www.etsy.com/listing/181368724/celtic-belt-hook-replica-from-the-la?ref=shop_review,10,0.625,12,0.75
140,181371956,148,84,1.7619047619047619,https://www.etsy.com/listing/181371956/viking-buckle-mjolnir-09-buck-4-mj?ref=shop_review,27,0.32142857142857145,32,0.38095238095238093
141,181815399,153,8,19.125,https://www.etsy.com/listing/181815399/earrings-in-viking-style-07-or-5-ort-g2?ref=shop_review,34,4.25,52,6.5
142,220494777,168,8,21.0,https://www.etsy.com/listing/220494777/iron-age-belt-with-hand-forged-belt-hook?ref=shop_review,40,5.0,56,7.0
143,220494860,17,80,0.2125,https://www.etsy.com/listing/220494860/medieval-belt-with-hand-forged-buckle-10?ref=shop_review,4,0.05,5,0.0625
144,220495457,15,77,0.19480519480519481,https://www.etsy.com/listing/220495457/medieval-belt-with-hand-forged-buckle-10?ref=shop_review,3,0.03896103896103896,4,0.05194805194805195
145,220496106,4,81,0.04938271604938271,https://www.etsy.com/listing/220496106/viking-knife-from-gotland-02-m-wi?ref=shop_review,1,0.012345679012345678,2,0.024691358024691357
146,220496453,70,20,3.5,https://www.etsy.com/listing/220496453/early-medieval-knife-02-m-ger-1-h2-b-4?ref=shop_review,19,0.95,23,1.15
147,221447409,6,16,0.375,https://www.etsy.com/listing/221447409/earring-celtic-cross-07-or-2-kekr-g2-b?ref=shop_review,2,0.125,3,0.1875
148,223753895,20,72,0.2777777777777778,https://www.etsy.com/listing/223753895/viking-seax-from-gotland-without-sheath?ref=shop_review,3,0.041666666666666664,4,0.05555555555555555
149,224645945,27,73,0.3698630136986301,https://www.etsy.com/listing/224645945/saracen-knife-of-damascus-steel-02-m-sz?ref=shop_review,6,0.0821917808219178,8,0.1095890410958904
150,224647253,8,50,0.16,https://www.etsy.com/listing/224647253/kife-blade-damast-short-02-klinge-damast?ref=shop_review,1,0.02,1,0.02
151,226431344,30,72,0.4166666666666667,https://www.etsy.com/listing/226431344/brosche-auvers-sur-oise-07-br-2-auvers?ref=shop_review,6,0.08333333333333333,11,0.1527777777777778
152,226432184,28,4,7.0,https://www.etsy.com/listing/226432184/brooch-of-the-uta-from-naumburg-07-fu?ref=shop_review,6,1.5,10,2.5
153,226435051,46,4,11.5,https://www.etsy.com/listing/226435051/anglo-saxon-square-headed-brooch-07-fib?ref=shop_review,10,2.5,13,3.25
154,226923402,81,76,1.0657894736842106,https://www.etsy.com/listing/226923402/medieval-bag-pouch-01-c2-h5-b-3?ref=shop_review,11,0.14473684210526316,18,0.23684210526315788
155,243538129,31,68,0.45588235294117646,https://www.etsy.com/listing/243538129/rhomb-shaped-viking-brooch-07-br-raute?ref=shop_review,6,0.08823529411764706,9,0.1323529411764706
156,244157630,40,36,1.1111111111111112,https://www.etsy.com/listing/244157630/viking-trefoil-brooch-replica-with?ref=shop_review,14,0.3888888888888889,18,0.5
157,244492578,23,68,0.3382352941176471,https://www.etsy.com/listing/244492578/viking-trefoil-brooch-replica-from?ref=shop_review,7,0.10294117647058823,9,0.1323529411764706
158,246083363,44,68,0.6470588235294118,https://www.etsy.com/listing/246083363/celtic-knife-in-small-size-02-m-rk-1-h2?ref=shop_review,14,0.20588235294117646,18,0.2647058823529412
159,246088343,15,72,0.20833333333333334,https://www.etsy.com/listing/246088343/small-knife-of-the-teutons-vikings-02-m?ref=shop_review,3,0.041666666666666664,3,0.041666666666666664
160,246169940,46,56,0.8214285714285714,https://www.etsy.com/listing/246169940/viking-trefoil-brooch-replica-from?ref=shop_review,7,0.125,11,0.19642857142857142
161,246174634,39,64,0.609375,https://www.etsy.com/listing/246174634/viking-trefoil-brooch-in-borre-style-07?ref=shop_review,11,0.171875,14,0.21875
162,246178374,103,44,2.340909090909091,https://www.etsy.com/listing/246178374/early-medieval-knife-02-m-fm-1?ref=shop_review,23,0.5227272727272727,27,0.6136363636363636
163,246232080,98,4,24.5,https://www.etsy.com/listing/246232080/germanic-mens-knife-02-m-ez-3-h2-b-3?ref=shop_review,18,4.5,25,6.25
164,246232442,50,44,1.1363636363636365,https://www.etsy.com/listing/246232442/small-knife-of-the-teutons-vikings-02-m?ref=shop_review,12,0.2727272727272727,15,0.3409090909090909
165,246248882,80,56,1.4285714285714286,https://www.etsy.com/listing/246248882/viking-age-oval-brooch-tortoise-brooch?ref=shop_review,18,0.32142857142857145,22,0.39285714285714285
166,248186943,69,4,17.25,https://www.etsy.com/listing/248186943/neck-knife-from-damast-02-m-neck-dam-h1?ref=shop_review,14,3.5,16,4.0
167,248188173,240,32,7.5,https://www.etsy.com/listing/248188173/germanisches-finger-knife-02-m-fing-dam?ref=shop_review,54,1.6875,74,2.3125
168,248296034,190,9,21.11111111111111,https://www.etsy.com/listing/248296034/forged-neck-knife-02-m-neck-wik-h3-a-0?ref=shop_review,42,4.666666666666667,58,6.444444444444445
169,248626539,19,64,0.296875,https://www.etsy.com/listing/248626539/early-medieval-alemannic-belt-10-ger-pr?ref=shop_review,5,0.078125,5,0.078125
170,248649213,89,8,11.125,https://www.etsy.com/listing/248649213/belt-with-wolfs-head-hook-10-wkg?ref=shop_review,26,3.25,32,4.0
171,248688740,48,41,1.170731707317073,https://www.etsy.com/listing/248688740/anglos-saxon-belt-sutton-hoo-10-sutton?ref=shop_review,15,0.36585365853658536,17,0.4146341463414634
172,248689919,63,32,1.96875,https://www.etsy.com/listing/248689919/ring-belt-with-3-or-4-cm-width-10-ring-g?ref=shop_review,13,0.40625,16,0.5
173,248738792,6,64,0.09375,https://www.etsy.com/listing/248738792/larp-belt-with-celtic-knot-buckle-10-la?ref=shop_review,3,0.046875,3,0.046875
174,248740106,10,28,0.35714285714285715,https://www.etsy.com/listing/248740106/larp-belt-with-mjolnir-buckle-10-la-4-mj?ref=shop_review,2,0.07142857142857142,3,0.10714285714285714
175,248741100,4,32,0.125,https://www.etsy.com/listing/248741100/larp-belt-with-open-work-knot-buckle-10?ref=shop_review,1,0.03125,2,0.0625
176,248742662,4,28,0.14285714285714285,https://www.etsy.com/listing/248742662/larp-belt-with-arabesque-buckle-10-la-4?ref=shop_review,3,0.10714285714285714,4,0.14285714285714285
